player,playerLabel,club,clubLabel,clubCountry,clubCountryLabel,playerNationality,playerNationalityLabel,title,titleLabel,sportNumber,totalGoals
http://www.wikidata.org/entity/Q576975,"Маслаченко, Владимир Никитович",http://www.wikidata.org/entity/Q29115,Локомотив,http://www.wikidata.org/entity/Q159,Россия,http://www.wikidata.org/entity/Q159,Россия,http://www.wikidata.org/entity/Q9387384,заслуженный мастер спорта СССР,,
http://www.wikidata.org/entity/Q576975,"Маслаченко, Владимир Никитович",http://www.wikidata.org/entity/Q29115,Локомотив,http://www.wikidata.org/entity/Q159,Россия,http://www.wikidata.org/entity/Q159,Россия,http://www.wikidata.org/entity/Q19030089,медаль ордена «За заслуги перед Отечеством» II степени,,
http://www.wikidata.org/entity/Q576975,"Маслаченко, Владимир Никитович",http://www.wikidata.org/entity/Q29115,Локомотив,http://www.wikidata.org/entity/Q159,Россия,http://www.wikidata.org/entity/Q15180,СССР,http://www.wikidata.org/entity/Q791135,орден Дружбы,,
http://www.wikidata.org/entity/Q576975,"Маслаченко, Владимир Никитович",http://www.wikidata.org/entity/Q29115,Локомотив,http://www.wikidata.org/entity/Q159,Россия,http://www.wikidata.org/entity/Q15180,СССР,http://www.wikidata.org/entity/Q960966,орден «Знак Почёта»,,
http://www.wikidata.org/entity/Q576975,"Маслаченко, Владимир Никитович",http://www.wikidata.org/entity/Q29115,Локомотив,http://www.wikidata.org/entity/Q159,Россия,http://www.wikidata.org/entity/Q15180,СССР,http://www.wikidata.org/entity/Q1961504,ТЭФИ,,
http://www.wikidata.org/entity/Q576975,"Маслаченко, Владимир Никитович",http://www.wikidata.org/entity/Q29115,Локомотив,http://www.wikidata.org/entity/Q159,Россия,http://www.wikidata.org/entity/Q15180,СССР,http://www.wikidata.org/entity/Q2702840,медаль «За трудовое отличие»,,
http://www.wikidata.org/entity/Q576975,"Маслаченко, Владимир Никитович",http://www.wikidata.org/entity/Q29115,Локомотив,http://www.wikidata.org/entity/Q159,Россия,http://www.wikidata.org/entity/Q15180,СССР,http://www.wikidata.org/entity/Q9387384,заслуженный мастер спорта СССР,,
http://www.wikidata.org/entity/Q576975,"Маслаченко, Владимир Никитович",http://www.wikidata.org/entity/Q29115,Локомотив,http://www.wikidata.org/entity/Q159,Россия,http://www.wikidata.org/entity/Q15180,СССР,http://www.wikidata.org/entity/Q19030089,медаль ордена «За заслуги перед Отечеством» II степени,,
http://www.wikidata.org/entity/Q208433,Милан Йованович,http://www.wikidata.org/entity/Q29115,Локомотив,http://www.wikidata.org/entity/Q159,Россия,http://www.wikidata.org/entity/Q403,Сербия,http://www.wikidata.org/entity/Q473386,Футболист года в Бельгии,,
http://www.wikidata.org/entity/Q208433,Милан Йованович,http://www.wikidata.org/entity/Q29115,Локомотив,http://www.wikidata.org/entity/Q159,Россия,http://www.wikidata.org/entity/Q403,Сербия,http://www.wikidata.org/entity/Q1998642,Belgian professional football awards,,
http://www.wikidata.org/entity/Q4293396,"Милешкин, Евгений Юрьевич",http://www.wikidata.org/entity/Q29115,Локомотив,http://www.wikidata.org/entity/Q159,Россия,http://www.wikidata.org/entity/Q159,Россия,http://www.wikidata.org/entity/Q1803234,мастер спорта СССР,,
http://www.wikidata.org/entity/Q4293396,"Милешкин, Евгений Юрьевич",http://www.wikidata.org/entity/Q29115,Локомотив,http://www.wikidata.org/entity/Q159,Россия,http://www.wikidata.org/entity/Q15180,СССР,http://www.wikidata.org/entity/Q1803234,мастер спорта СССР,,
http://www.wikidata.org/entity/Q3738407,"Миргалимов, Фаиль Фарасатович",http://www.wikidata.org/entity/Q29115,Локомотив,http://www.wikidata.org/entity/Q159,Россия,http://www.wikidata.org/entity/Q159,Россия,http://www.wikidata.org/entity/Q29023922,заслуженный тренер России,,
http://www.wikidata.org/entity/Q3738407,"Миргалимов, Фаиль Фарасатович",http://www.wikidata.org/entity/Q29115,Локомотив,http://www.wikidata.org/entity/Q159,Россия,http://www.wikidata.org/entity/Q15180,СССР,http://www.wikidata.org/entity/Q29023922,заслуженный тренер России,,
http://www.wikidata.org/entity/Q868781,Михаил Юрьевич Бирюков,http://www.wikidata.org/entity/Q1977726,Локомотив,http://www.wikidata.org/entity/Q159,Россия,http://www.wikidata.org/entity/Q159,Россия,http://www.wikidata.org/entity/Q29023922,заслуженный тренер России,,
http://www.wikidata.org/entity/Q868781,Михаил Юрьевич Бирюков,http://www.wikidata.org/entity/Q1977726,Локомотив,http://www.wikidata.org/entity/Q159,Россия,http://www.wikidata.org/entity/Q15180,СССР,http://www.wikidata.org/entity/Q29023922,заслуженный тренер России,,
http://www.wikidata.org/entity/Q17427691,"Мошкаркин, Владимир Васильевич",http://www.wikidata.org/entity/Q29115,Локомотив,http://www.wikidata.org/entity/Q159,Россия,http://www.wikidata.org/entity/Q159,Россия,http://www.wikidata.org/entity/Q960966,орден «Знак Почёта»,,
http://www.wikidata.org/entity/Q17427691,"Мошкаркин, Владимир Васильевич",http://www.wikidata.org/entity/Q29115,Локомотив,http://www.wikidata.org/entity/Q159,Россия,http://www.wikidata.org/entity/Q159,Россия,http://www.wikidata.org/entity/Q9387384,заслуженный мастер спорта СССР,,
http://www.wikidata.org/entity/Q17427691,"Мошкаркин, Владимир Васильевич",http://www.wikidata.org/entity/Q29115,Локомотив,http://www.wikidata.org/entity/Q159,Россия,http://www.wikidata.org/entity/Q15180,СССР,http://www.wikidata.org/entity/Q960966,орден «Знак Почёта»,,
http://www.wikidata.org/entity/Q17427691,"Мошкаркин, Владимир Васильевич",http://www.wikidata.org/entity/Q29115,Локомотив,http://www.wikidata.org/entity/Q159,Россия,http://www.wikidata.org/entity/Q15180,СССР,http://www.wikidata.org/entity/Q9387384,заслуженный мастер спорта СССР,,
http://www.wikidata.org/entity/Q570109,Мубарак Буссуфа,http://www.wikidata.org/entity/Q29115,Локомотив,http://www.wikidata.org/entity/Q159,Россия,http://www.wikidata.org/entity/Q1028,Марокко,http://www.wikidata.org/entity/Q473386,Футболист года в Бельгии,11,
http://www.wikidata.org/entity/Q570109,Мубарак Буссуфа,http://www.wikidata.org/entity/Q29115,Локомотив,http://www.wikidata.org/entity/Q159,Россия,http://www.wikidata.org/entity/Q29999,Королевство Нидерландов,http://www.wikidata.org/entity/Q473386,Футболист года в Бельгии,11,
http://www.wikidata.org/entity/Q4322655,"Новиков, Виктор Иванович",http://www.wikidata.org/entity/Q29115,Локомотив,http://www.wikidata.org/entity/Q159,Россия,http://www.wikidata.org/entity/Q15180,СССР,http://www.wikidata.org/entity/Q9387384,заслуженный мастер спорта СССР,,
http://www.wikidata.org/entity/Q2532110,"Нодия, Гиви Георгиевич",http://www.wikidata.org/entity/Q29115,Локомотив,http://www.wikidata.org/entity/Q159,Россия,http://www.wikidata.org/entity/Q15180,СССР,http://www.wikidata.org/entity/Q592296,мастер спорта СССР международного класса,,
http://www.wikidata.org/entity/Q2532110,"Нодия, Гиви Георгиевич",http://www.wikidata.org/entity/Q29115,Локомотив,http://www.wikidata.org/entity/Q159,Россия,http://www.wikidata.org/entity/Q15180,СССР,http://www.wikidata.org/entity/Q1803234,мастер спорта СССР,,
http://www.wikidata.org/entity/Q3881574,Олег Вячеславович Сергеев,http://www.wikidata.org/entity/Q29115,Локомотив,http://www.wikidata.org/entity/Q159,Россия,http://www.wikidata.org/entity/Q159,Россия,http://www.wikidata.org/entity/Q1803234,мастер спорта СССР,,
http://www.wikidata.org/entity/Q3881574,Олег Вячеславович Сергеев,http://www.wikidata.org/entity/Q29115,Локомотив,http://www.wikidata.org/entity/Q159,Россия,http://www.wikidata.org/entity/Q15180,СССР,http://www.wikidata.org/entity/Q1803234,мастер спорта СССР,,
http://www.wikidata.org/entity/Q3615120,"Паров, Анатолий Васильевич",http://www.wikidata.org/entity/Q29115,Локомотив,http://www.wikidata.org/entity/Q159,Россия,http://www.wikidata.org/entity/Q15180,СССР,http://www.wikidata.org/entity/Q1803234,мастер спорта СССР,,
http://www.wikidata.org/entity/Q1976559,"Петраков, Валерий Юрьевич",http://www.wikidata.org/entity/Q29115,Локомотив,http://www.wikidata.org/entity/Q159,Россия,http://www.wikidata.org/entity/Q159,Россия,http://www.wikidata.org/entity/Q592296,мастер спорта СССР международного класса,,
http://www.wikidata.org/entity/Q1976559,"Петраков, Валерий Юрьевич",http://www.wikidata.org/entity/Q29115,Локомотив,http://www.wikidata.org/entity/Q159,Россия,http://www.wikidata.org/entity/Q15180,СССР,http://www.wikidata.org/entity/Q592296,мастер спорта СССР международного класса,,
http://www.wikidata.org/entity/Q1963769,"Пискарёв, Александр Михайлович",http://www.wikidata.org/entity/Q4265840,Локомотив,http://www.wikidata.org/entity/Q159,Россия,http://www.wikidata.org/entity/Q159,Россия,http://www.wikidata.org/entity/Q19030089,медаль ордена «За заслуги перед Отечеством» II степени,,
http://www.wikidata.org/entity/Q1963769,"Пискарёв, Александр Михайлович",http://www.wikidata.org/entity/Q4265840,Локомотив,http://www.wikidata.org/entity/Q159,Россия,http://www.wikidata.org/entity/Q159,Россия,http://www.wikidata.org/entity/Q29051287,заслуженный тренер РСФСР,,
http://www.wikidata.org/entity/Q1963769,"Пискарёв, Александр Михайлович",http://www.wikidata.org/entity/Q4265840,Локомотив,http://www.wikidata.org/entity/Q159,Россия,http://www.wikidata.org/entity/Q15180,СССР,http://www.wikidata.org/entity/Q19030089,медаль ордена «За заслуги перед Отечеством» II степени,,
http://www.wikidata.org/entity/Q1963769,"Пискарёв, Александр Михайлович",http://www.wikidata.org/entity/Q4265840,Локомотив,http://www.wikidata.org/entity/Q159,Россия,http://www.wikidata.org/entity/Q15180,СССР,http://www.wikidata.org/entity/Q29051287,заслуженный тренер РСФСР,,
http://www.wikidata.org/entity/Q4363660,"Пискунов, Анатолий Анатольевич",http://www.wikidata.org/entity/Q29115,Локомотив,http://www.wikidata.org/entity/Q159,Россия,http://www.wikidata.org/entity/Q15180,СССР,http://www.wikidata.org/entity/Q1803234,мастер спорта СССР,,
http://www.wikidata.org/entity/Q15080844,"Поваляев, Игорь Станиславович",http://www.wikidata.org/entity/Q29115,Локомотив,http://www.wikidata.org/entity/Q159,Россия,http://www.wikidata.org/entity/Q159,Россия,http://www.wikidata.org/entity/Q1803234,мастер спорта СССР,,
http://www.wikidata.org/entity/Q15080844,"Поваляев, Игорь Станиславович",http://www.wikidata.org/entity/Q29115,Локомотив,http://www.wikidata.org/entity/Q159,Россия,http://www.wikidata.org/entity/Q15180,СССР,http://www.wikidata.org/entity/Q1803234,мастер спорта СССР,,
http://www.wikidata.org/entity/Q544576,"Подпалый, Сергей Иванович",http://www.wikidata.org/entity/Q29115,Локомотив,http://www.wikidata.org/entity/Q159,Россия,http://www.wikidata.org/entity/Q159,Россия,http://www.wikidata.org/entity/Q1803234,мастер спорта СССР,,
http://www.wikidata.org/entity/Q544576,"Подпалый, Сергей Иванович",http://www.wikidata.org/entity/Q29115,Локомотив,http://www.wikidata.org/entity/Q159,Россия,http://www.wikidata.org/entity/Q15180,СССР,http://www.wikidata.org/entity/Q1803234,мастер спорта СССР,,
http://www.wikidata.org/entity/Q4368463,"Подшивалов, Александр Викторович",http://www.wikidata.org/entity/Q29115,Локомотив,http://www.wikidata.org/entity/Q159,Россия,http://www.wikidata.org/entity/Q159,Россия,http://www.wikidata.org/entity/Q1803234,мастер спорта СССР,,
http://www.wikidata.org/entity/Q4368463,"Подшивалов, Александр Викторович",http://www.wikidata.org/entity/Q29115,Локомотив,http://www.wikidata.org/entity/Q159,Россия,http://www.wikidata.org/entity/Q15180,СССР,http://www.wikidata.org/entity/Q1803234,мастер спорта СССР,,
http://www.wikidata.org/entity/Q735734,"Порхунов, Анатолий Николаевич",http://www.wikidata.org/entity/Q29115,Локомотив,http://www.wikidata.org/entity/Q159,Россия,http://www.wikidata.org/entity/Q15180,СССР,http://www.wikidata.org/entity/Q1803234,мастер спорта СССР,,
http://www.wikidata.org/entity/Q15088556,"Радионов, Владимир Вениаминович",http://www.wikidata.org/entity/Q29115,Локомотив,http://www.wikidata.org/entity/Q159,Россия,http://www.wikidata.org/entity/Q159,Россия,http://www.wikidata.org/entity/Q791135,орден Дружбы,,
http://www.wikidata.org/entity/Q15088556,"Радионов, Владимир Вениаминович",http://www.wikidata.org/entity/Q29115,Локомотив,http://www.wikidata.org/entity/Q159,Россия,http://www.wikidata.org/entity/Q191,Эстония,http://www.wikidata.org/entity/Q791135,орден Дружбы,,
http://www.wikidata.org/entity/Q15088556,"Радионов, Владимир Вениаминович",http://www.wikidata.org/entity/Q29115,Локомотив,http://www.wikidata.org/entity/Q159,Россия,http://www.wikidata.org/entity/Q15180,СССР,http://www.wikidata.org/entity/Q791135,орден Дружбы,,
http://www.wikidata.org/entity/Q4388800,"Разумовский, Виктор Николаевич",http://www.wikidata.org/entity/Q29115,Локомотив,http://www.wikidata.org/entity/Q159,Россия,http://www.wikidata.org/entity/Q159,Россия,http://www.wikidata.org/entity/Q1803234,мастер спорта СССР,,
http://www.wikidata.org/entity/Q4388800,"Разумовский, Виктор Николаевич",http://www.wikidata.org/entity/Q29115,Локомотив,http://www.wikidata.org/entity/Q159,Россия,http://www.wikidata.org/entity/Q159,Россия,http://www.wikidata.org/entity/Q29051287,заслуженный тренер РСФСР,,
http://www.wikidata.org/entity/Q4388800,"Разумовский, Виктор Николаевич",http://www.wikidata.org/entity/Q29115,Локомотив,http://www.wikidata.org/entity/Q159,Россия,http://www.wikidata.org/entity/Q15180,СССР,http://www.wikidata.org/entity/Q1803234,мастер спорта СССР,,
http://www.wikidata.org/entity/Q4388800,"Разумовский, Виктор Николаевич",http://www.wikidata.org/entity/Q29115,Локомотив,http://www.wikidata.org/entity/Q159,Россия,http://www.wikidata.org/entity/Q15180,СССР,http://www.wikidata.org/entity/Q29051287,заслуженный тренер РСФСР,,
http://www.wikidata.org/entity/Q4086801,Ринат Саярович Билялетдинов,http://www.wikidata.org/entity/Q29115,Локомотив,http://www.wikidata.org/entity/Q159,Россия,http://www.wikidata.org/entity/Q159,Россия,http://www.wikidata.org/entity/Q1803234,мастер спорта СССР,,
http://www.wikidata.org/entity/Q4086801,Ринат Саярович Билялетдинов,http://www.wikidata.org/entity/Q29115,Локомотив,http://www.wikidata.org/entity/Q159,Россия,http://www.wikidata.org/entity/Q159,Россия,http://www.wikidata.org/entity/Q29023922,заслуженный тренер России,,
http://www.wikidata.org/entity/Q4086801,Ринат Саярович Билялетдинов,http://www.wikidata.org/entity/Q29115,Локомотив,http://www.wikidata.org/entity/Q159,Россия,http://www.wikidata.org/entity/Q15180,СССР,http://www.wikidata.org/entity/Q1803234,мастер спорта СССР,,
http://www.wikidata.org/entity/Q4086801,Ринат Саярович Билялетдинов,http://www.wikidata.org/entity/Q29115,Локомотив,http://www.wikidata.org/entity/Q159,Россия,http://www.wikidata.org/entity/Q15180,СССР,http://www.wikidata.org/entity/Q29023922,заслуженный тренер России,,
http://www.wikidata.org/entity/Q3118891,"Рогов, Евгений Александрович",http://www.wikidata.org/entity/Q29115,Локомотив,http://www.wikidata.org/entity/Q159,Россия,http://www.wikidata.org/entity/Q159,Россия,http://www.wikidata.org/entity/Q1803234,мастер спорта СССР,,
http://www.wikidata.org/entity/Q3118891,"Рогов, Евгений Александрович",http://www.wikidata.org/entity/Q29115,Локомотив,http://www.wikidata.org/entity/Q159,Россия,http://www.wikidata.org/entity/Q159,Россия,http://www.wikidata.org/entity/Q29051287,заслуженный тренер РСФСР,,
http://www.wikidata.org/entity/Q3118891,"Рогов, Евгений Александрович",http://www.wikidata.org/entity/Q29115,Локомотив,http://www.wikidata.org/entity/Q159,Россия,http://www.wikidata.org/entity/Q15180,СССР,http://www.wikidata.org/entity/Q1803234,мастер спорта СССР,,
http://www.wikidata.org/entity/Q3118891,"Рогов, Евгений Александрович",http://www.wikidata.org/entity/Q29115,Локомотив,http://www.wikidata.org/entity/Q159,Россия,http://www.wikidata.org/entity/Q15180,СССР,http://www.wikidata.org/entity/Q29051287,заслуженный тренер РСФСР,,
http://www.wikidata.org/entity/Q4274414,Ромас Мажейкис,http://www.wikidata.org/entity/Q29115,Локомотив,http://www.wikidata.org/entity/Q159,Россия,http://www.wikidata.org/entity/Q37,Литва,http://www.wikidata.org/entity/Q592296,мастер спорта СССР международного класса,,
http://www.wikidata.org/entity/Q4274414,Ромас Мажейкис,http://www.wikidata.org/entity/Q29115,Локомотив,http://www.wikidata.org/entity/Q159,Россия,http://www.wikidata.org/entity/Q15180,СССР,http://www.wikidata.org/entity/Q592296,мастер спорта СССР международного класса,,
http://www.wikidata.org/entity/Q18399482,"Рыжов, Юрий Алексеевич",http://www.wikidata.org/entity/Q29115,Локомотив,http://www.wikidata.org/entity/Q159,Россия,http://www.wikidata.org/entity/Q15180,СССР,http://www.wikidata.org/entity/Q1803234,мастер спорта СССР,,
http://www.wikidata.org/entity/Q18399482,"Рыжов, Юрий Алексеевич",http://www.wikidata.org/entity/Q4265840,Локомотив,http://www.wikidata.org/entity/Q159,Россия,http://www.wikidata.org/entity/Q15180,СССР,http://www.wikidata.org/entity/Q1803234,мастер спорта СССР,,
http://www.wikidata.org/entity/Q381144,Рэзван Кочиш,http://www.wikidata.org/entity/Q29115,Локомотив,http://www.wikidata.org/entity/Q159,Россия,http://www.wikidata.org/entity/Q218,Румыния,http://www.wikidata.org/entity/Q26706831,"The ""Sport Merit"" Medal",30,
http://www.wikidata.org/entity/Q4403516,"Сабитов, Равиль Руфаилович",http://www.wikidata.org/entity/Q29115,Локомотив,http://www.wikidata.org/entity/Q159,Россия,http://www.wikidata.org/entity/Q159,Россия,http://www.wikidata.org/entity/Q592296,мастер спорта СССР международного класса,,
http://www.wikidata.org/entity/Q4403516,"Сабитов, Равиль Руфаилович",http://www.wikidata.org/entity/Q29115,Локомотив,http://www.wikidata.org/entity/Q159,Россия,http://www.wikidata.org/entity/Q15180,СССР,http://www.wikidata.org/entity/Q592296,мастер спорта СССР международного класса,,
http://www.wikidata.org/entity/Q4406323,"Самарин, Николай Александрович",http://www.wikidata.org/entity/Q29115,Локомотив,http://www.wikidata.org/entity/Q159,Россия,http://www.wikidata.org/entity/Q15180,СССР,http://www.wikidata.org/entity/Q1803234,мастер спорта СССР,,
http://www.wikidata.org/entity/Q4406323,"Самарин, Николай Александрович",http://www.wikidata.org/entity/Q29115,Локомотив,http://www.wikidata.org/entity/Q159,Россия,http://www.wikidata.org/entity/Q15180,СССР,http://www.wikidata.org/entity/Q29051287,заслуженный тренер РСФСР,,
http://www.wikidata.org/entity/Q714070,Сергей Викторович Рыжиков,http://www.wikidata.org/entity/Q29115,Локомотив,http://www.wikidata.org/entity/Q159,Россия,http://www.wikidata.org/entity/Q159,Россия,http://www.wikidata.org/entity/Q4335873,орден «За заслуги перед Республикой Татарстан»,1,
http://www.wikidata.org/entity/Q213980,Сергей Николаевич Игнашевич,http://www.wikidata.org/entity/Q29115,Локомотив,http://www.wikidata.org/entity/Q159,Россия,http://www.wikidata.org/entity/Q159,Россия,http://www.wikidata.org/entity/Q32164,заслуженный мастер спорта России,,
http://www.wikidata.org/entity/Q213980,Сергей Николаевич Игнашевич,http://www.wikidata.org/entity/Q29115,Локомотив,http://www.wikidata.org/entity/Q159,Россия,http://www.wikidata.org/entity/Q159,Россия,http://www.wikidata.org/entity/Q791135,орден Дружбы,,
http://www.wikidata.org/entity/Q213980,Сергей Николаевич Игнашевич,http://www.wikidata.org/entity/Q29115,Локомотив,http://www.wikidata.org/entity/Q159,Россия,http://www.wikidata.org/entity/Q159,Россия,http://www.wikidata.org/entity/Q2268261,орден Почёта,,
http://www.wikidata.org/entity/Q2494580,"Слободян, Пётр Петрович",http://www.wikidata.org/entity/Q29115,Локомотив,http://www.wikidata.org/entity/Q159,Россия,http://www.wikidata.org/entity/Q212,Украина,http://www.wikidata.org/entity/Q592296,мастер спорта СССР международного класса,,
http://www.wikidata.org/entity/Q2494580,"Слободян, Пётр Петрович",http://www.wikidata.org/entity/Q29115,Локомотив,http://www.wikidata.org/entity/Q159,Россия,http://www.wikidata.org/entity/Q212,Украина,http://www.wikidata.org/entity/Q29017281,орден «За заслуги» III степени,,
http://www.wikidata.org/entity/Q2494580,"Слободян, Пётр Петрович",http://www.wikidata.org/entity/Q29115,Локомотив,http://www.wikidata.org/entity/Q159,Россия,http://www.wikidata.org/entity/Q212,Украина,http://www.wikidata.org/entity/Q29017356,орден «За заслуги» II степени,,
http://www.wikidata.org/entity/Q2494580,"Слободян, Пётр Петрович",http://www.wikidata.org/entity/Q29115,Локомотив,http://www.wikidata.org/entity/Q159,Россия,http://www.wikidata.org/entity/Q15180,СССР,http://www.wikidata.org/entity/Q592296,мастер спорта СССР международного класса,,
http://www.wikidata.org/entity/Q2494580,"Слободян, Пётр Петрович",http://www.wikidata.org/entity/Q29115,Локомотив,http://www.wikidata.org/entity/Q159,Россия,http://www.wikidata.org/entity/Q15180,СССР,http://www.wikidata.org/entity/Q29017281,орден «За заслуги» III степени,,
http://www.wikidata.org/entity/Q2494580,"Слободян, Пётр Петрович",http://www.wikidata.org/entity/Q29115,Локомотив,http://www.wikidata.org/entity/Q159,Россия,http://www.wikidata.org/entity/Q15180,СССР,http://www.wikidata.org/entity/Q29017356,орден «За заслуги» II степени,,
http://www.wikidata.org/entity/Q4427135,"Соколов, Виктор Захарович",http://www.wikidata.org/entity/Q29115,Локомотив,http://www.wikidata.org/entity/Q159,Россия,http://www.wikidata.org/entity/Q15180,СССР,http://www.wikidata.org/entity/Q1803234,мастер спорта СССР,,
http://www.wikidata.org/entity/Q4427999,"Соловьёв, Анатолий Александрович",http://www.wikidata.org/entity/Q29115,Локомотив,http://www.wikidata.org/entity/Q159,Россия,http://www.wikidata.org/entity/Q159,Россия,http://www.wikidata.org/entity/Q1803234,мастер спорта СССР,,
http://www.wikidata.org/entity/Q4427999,"Соловьёв, Анатолий Александрович",http://www.wikidata.org/entity/Q29115,Локомотив,http://www.wikidata.org/entity/Q159,Россия,http://www.wikidata.org/entity/Q15180,СССР,http://www.wikidata.org/entity/Q1803234,мастер спорта СССР,,
http://www.wikidata.org/entity/Q28359025,"Сорокин, Иван Евдокимович",http://www.wikidata.org/entity/Q29115,Локомотив,http://www.wikidata.org/entity/Q159,Россия,http://www.wikidata.org/entity/Q15180,СССР,http://www.wikidata.org/entity/Q1803234,мастер спорта СССР,,
http://www.wikidata.org/entity/Q4431270,"Спиридонов, Валентин Николаевич",http://www.wikidata.org/entity/Q29115,Локомотив,http://www.wikidata.org/entity/Q159,Россия,http://www.wikidata.org/entity/Q15180,СССР,http://www.wikidata.org/entity/Q1803234,мастер спорта СССР,,
http://www.wikidata.org/entity/Q699557,Станислав Саламович Черчесов,http://www.wikidata.org/entity/Q29115,Локомотив,http://www.wikidata.org/entity/Q159,Россия,http://www.wikidata.org/entity/Q159,Россия,http://www.wikidata.org/entity/Q32164,заслуженный мастер спорта России,,
http://www.wikidata.org/entity/Q699557,Станислав Саламович Черчесов,http://www.wikidata.org/entity/Q29115,Локомотив,http://www.wikidata.org/entity/Q159,Россия,http://www.wikidata.org/entity/Q159,Россия,http://www.wikidata.org/entity/Q612907,орден Александра Невского,,
http://www.wikidata.org/entity/Q699557,Станислав Саламович Черчесов,http://www.wikidata.org/entity/Q29115,Локомотив,http://www.wikidata.org/entity/Q159,Россия,http://www.wikidata.org/entity/Q159,Россия,http://www.wikidata.org/entity/Q29023922,заслуженный тренер России,,
http://www.wikidata.org/entity/Q29359552,"Стафёров, Валерий Викторович",http://www.wikidata.org/entity/Q29115,Локомотив,http://www.wikidata.org/entity/Q159,Россия,http://www.wikidata.org/entity/Q159,Россия,http://www.wikidata.org/entity/Q1803234,мастер спорта СССР,,
http://www.wikidata.org/entity/Q29359552,"Стафёров, Валерий Викторович",http://www.wikidata.org/entity/Q29115,Локомотив,http://www.wikidata.org/entity/Q159,Россия,http://www.wikidata.org/entity/Q15180,СССР,http://www.wikidata.org/entity/Q1803234,мастер спорта СССР,,
http://www.wikidata.org/entity/Q2528021,"Сукристов, Вячеслав Васильевич",http://www.wikidata.org/entity/Q29115,Локомотив,http://www.wikidata.org/entity/Q159,Россия,http://www.wikidata.org/entity/Q37,Литва,http://www.wikidata.org/entity/Q592296,мастер спорта СССР международного класса,,
http://www.wikidata.org/entity/Q2528021,"Сукристов, Вячеслав Васильевич",http://www.wikidata.org/entity/Q29115,Локомотив,http://www.wikidata.org/entity/Q159,Россия,http://www.wikidata.org/entity/Q15180,СССР,http://www.wikidata.org/entity/Q592296,мастер спорта СССР международного класса,,
http://www.wikidata.org/entity/Q7938665,"Сусин, Владимир Сергеевич",http://www.wikidata.org/entity/Q29115,Локомотив,http://www.wikidata.org/entity/Q159,Россия,http://www.wikidata.org/entity/Q159,Россия,http://www.wikidata.org/entity/Q1803234,мастер спорта СССР,,
http://www.wikidata.org/entity/Q7938665,"Сусин, Владимир Сергеевич",http://www.wikidata.org/entity/Q29115,Локомотив,http://www.wikidata.org/entity/Q159,Россия,http://www.wikidata.org/entity/Q15180,СССР,http://www.wikidata.org/entity/Q1803234,мастер спорта СССР,,
http://www.wikidata.org/entity/Q7938665,"Сусин, Владимир Сергеевич",http://www.wikidata.org/entity/Q4265840,Локомотив,http://www.wikidata.org/entity/Q159,Россия,http://www.wikidata.org/entity/Q159,Россия,http://www.wikidata.org/entity/Q1803234,мастер спорта СССР,,
http://www.wikidata.org/entity/Q7938665,"Сусин, Владимир Сергеевич",http://www.wikidata.org/entity/Q4265840,Локомотив,http://www.wikidata.org/entity/Q159,Россия,http://www.wikidata.org/entity/Q15180,СССР,http://www.wikidata.org/entity/Q1803234,мастер спорта СССР,,
http://www.wikidata.org/entity/Q24010100,"Ходынский, Виктор Сергеевич",http://www.wikidata.org/entity/Q29115,Локомотив,http://www.wikidata.org/entity/Q159,Россия,http://www.wikidata.org/entity/Q15180,СССР,http://www.wikidata.org/entity/Q1970346,медаль «За отвагу»,,
http://www.wikidata.org/entity/Q24010100,"Ходынский, Виктор Сергеевич",http://www.wikidata.org/entity/Q29115,Локомотив,http://www.wikidata.org/entity/Q159,Россия,http://www.wikidata.org/entity/Q15180,СССР,http://www.wikidata.org/entity/Q18080149,орден Отечественной войны I степени,,
http://www.wikidata.org/entity/Q4477611,Хуан Усаторре,http://www.wikidata.org/entity/Q29115,Локомотив,http://www.wikidata.org/entity/Q159,Россия,http://www.wikidata.org/entity/Q29,Испания,http://www.wikidata.org/entity/Q1803234,мастер спорта СССР,,
http://www.wikidata.org/entity/Q4477611,Хуан Усаторре,http://www.wikidata.org/entity/Q29115,Локомотив,http://www.wikidata.org/entity/Q159,Россия,http://www.wikidata.org/entity/Q15180,СССР,http://www.wikidata.org/entity/Q1803234,мастер спорта СССР,,
http://www.wikidata.org/entity/Q4502098,"Худиев, Николай Урузмакович",http://www.wikidata.org/entity/Q29115,Локомотив,http://www.wikidata.org/entity/Q159,Россия,http://www.wikidata.org/entity/Q159,Россия,http://www.wikidata.org/entity/Q1803234,мастер спорта СССР,,
http://www.wikidata.org/entity/Q4502098,"Худиев, Николай Урузмакович",http://www.wikidata.org/entity/Q29115,Локомотив,http://www.wikidata.org/entity/Q159,Россия,http://www.wikidata.org/entity/Q15180,СССР,http://www.wikidata.org/entity/Q1803234,мастер спорта СССР,,
http://www.wikidata.org/entity/Q4503307,"Царёв, Вячеслав Вячеславович",http://www.wikidata.org/entity/Q29115,Локомотив,http://www.wikidata.org/entity/Q159,Россия,http://www.wikidata.org/entity/Q159,Россия,http://www.wikidata.org/entity/Q1803234,мастер спорта СССР,,
